Latitude,Longitude
19.28507,72.93573
19.28508,72.93565
19.2851,72.93557
19.28514,72.93545
19.28517,72.93537
19.2852,72.9353
19.28524,72.9352
19.28527,72.93514
19.2853,72.9351
19.28535,72.93503
19.28546,72.93488
19.2855,72.93482
19.28551,72.93478
19.28553,72.93475
19.28555,72.93469
19.28555,72.93464
19.28556,72.93459
19.28556,72.93448
19.28554,72.93432
19.28552,72.93416
19.28549,72.93393
19.28546,72.93373
19.28538,72.93336
19.2853,72.93297
19.28523,72.9326
19.28518,72.93228
19.28516,72.93221
19.28514,72.93212
19.28511,72.93205
19.28509,72.93197
19.28505,72.93189
19.28502,72.93182
19.28499,72.93178
19.28496,72.93175
19.28492,72.93171
19.28488,72.93167
19.28482,72.93163
19.28477,72.93161
19.28474,72.9316
19.28467,72.9316
19.28458,72.93159
19.28444,72.9316
19.28423,72.93162
